answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
662901,1288136,618644,"1. Quedarán excluidas de la condición de beneficiarias de la protección subsidiaria aquellas personas respecto de las que existan fundados motivos para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de protección antes de ser admitidas como beneficiarias de la protección subsidiaria, es decir, antes de la expedición de la autorización de residencia basada en el reconocimiento de la condición de beneficiario de protección subsidiaria, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas;
d) constituyen un peligro para la seguridad interior o exterior de España o para el orden público.
2. Lo dispuesto en los apartados anteriores se aplicará a quienes inciten a la comisión de los delitos o actos mencionados en los mismos, o bien participen en su comisión.",34,1708,,¿Quién se excluye de la protección subsidiaria?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A11.txt,"Artículo 11. Causas de exclusión.
1. Quedarán excluidas de la condición de beneficiarias de la protección subsidiaria aquellas personas respecto de las que existan fundados motivos para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de protección antes de ser admitidas como beneficiarias de la protección subsidiaria, es decir, antes de la expedición de la autorización de residencia basada en el reconocimiento de la condición de beneficiario de protección subsidiaria, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas;
d) constituyen un peligro para la seguridad interior o exterior de España o para el orden público.
2. Lo dispuesto en los apartados anteriores se aplicará a quienes inciten a la comisión de los delitos o actos mencionados en los mismos, o bien participen en su comisión."
662902,1288136,618645,"1. Quedarán excluidas de la condición de beneficiarias de la protección subsidiaria aquellas personas respecto de las que existan fundados motivos para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de protección antes de ser admitidas como beneficiarias de la protección subsidiaria, es decir, antes de la expedición de la autorización de residencia basada en el reconocimiento de la condición de beneficiario de protección subsidiaria, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas;
d) constituyen un peligro para la seguridad interior o exterior de España o para el orden público.
2. Lo dispuesto en los apartados anteriores se aplicará a quienes inciten a la comisión de los delitos o actos mencionados en los mismos, o bien participen en su comisión.",34,1708,,¿Puede ser que no se me conceda la protección?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A11.txt,"Artículo 11. Causas de exclusión.
1. Quedarán excluidas de la condición de beneficiarias de la protección subsidiaria aquellas personas respecto de las que existan fundados motivos para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de protección antes de ser admitidas como beneficiarias de la protección subsidiaria, es decir, antes de la expedición de la autorización de residencia basada en el reconocimiento de la condición de beneficiario de protección subsidiaria, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas;
d) constituyen un peligro para la seguridad interior o exterior de España o para el orden público.
2. Lo dispuesto en los apartados anteriores se aplicará a quienes inciten a la comisión de los delitos o actos mencionados en los mismos, o bien participen en su comisión."
662903,1288136,618646,"1. Quedarán excluidas de la condición de beneficiarias de la protección subsidiaria aquellas personas respecto de las que existan fundados motivos para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de protección antes de ser admitidas como beneficiarias de la protección subsidiaria, es decir, antes de la expedición de la autorización de residencia basada en el reconocimiento de la condición de beneficiario de protección subsidiaria, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas;
d) constituyen un peligro para la seguridad interior o exterior de España o para el orden público.
2. Lo dispuesto en los apartados anteriores se aplicará a quienes inciten a la comisión de los delitos o actos mencionados en los mismos, o bien participen en su comisión.",34,1708,,¿Qué personas quedan excluidas de la protección subsidiaria?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A11.txt,"Artículo 11. Causas de exclusión.
1. Quedarán excluidas de la condición de beneficiarias de la protección subsidiaria aquellas personas respecto de las que existan fundados motivos para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de protección antes de ser admitidas como beneficiarias de la protección subsidiaria, es decir, antes de la expedición de la autorización de residencia basada en el reconocimiento de la condición de beneficiario de protección subsidiaria, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas;
d) constituyen un peligro para la seguridad interior o exterior de España o para el orden público.
2. Lo dispuesto en los apartados anteriores se aplicará a quienes inciten a la comisión de los delitos o actos mencionados en los mismos, o bien participen en su comisión."
662904,1288137,618647,"En todo caso, la protección subsidiaria se denegará a:
a) las personas que constituyan, por razones fundadas, un peligro para la seguridad de España;
b) las personas que, habiendo sido objeto de una condena firme por delito grave constituyan una amenaza para la comunidad.",35,307,,Me han denegado la protección subsidiaria.,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A12.txt,"Artículo 12. Causas de denegación.
En todo caso, la protección subsidiaria se denegará a:
a) las personas que constituyan, por razones fundadas, un peligro para la seguridad de España;
b) las personas que, habiendo sido objeto de una condena firme por delito grave constituyan una amenaza para la comunidad."
662905,1288137,618648,"En todo caso, la protección subsidiaria se denegará a:
a) las personas que constituyan, por razones fundadas, un peligro para la seguridad de España;
b) las personas que, habiendo sido objeto de una condena firme por delito grave constituyan una amenaza para la comunidad.",35,307,,¿Por qué me han denegado la protección subsidiaria?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A12.txt,"Artículo 12. Causas de denegación.
En todo caso, la protección subsidiaria se denegará a:
a) las personas que constituyan, por razones fundadas, un peligro para la seguridad de España;
b) las personas que, habiendo sido objeto de una condena firme por delito grave constituyan una amenaza para la comunidad."
662907,1288137,618649,"En todo caso, la protección subsidiaria se denegará a:
a) las personas que constituyan, por razones fundadas, un peligro para la seguridad de España;
b) las personas que, habiendo sido objeto de una condena firme por delito grave constituyan una amenaza para la comunidad.",35,307,,¿Por qué motivos nos pueden denegar la protección subsidiaria?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A12.txt,"Artículo 12. Causas de denegación.
En todo caso, la protección subsidiaria se denegará a:
a) las personas que constituyan, por razones fundadas, un peligro para la seguridad de España;
b) las personas que, habiendo sido objeto de una condena firme por delito grave constituyan una amenaza para la comunidad."
662908,1288138,618650,"Los agentes de persecución o causantes de daños graves podrán ser, entre otros:
a) el Estado;
b) los partidos u organizaciones que controlen el Estado o una parte considerable de su territorio;
c) agentes no estatales, cuando los agentes mencionados en los puntos anteriores, incluidas las organizaciones internacionales, no puedan o no quieran proporcionar protección efectiva contra la persecución o los daños graves.",65,484,,¿Por parte de quien pueden haberse ejercido los daños?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A13.txt,"Artículo 13. Agentes de persecución o causantes de daños graves.
Los agentes de persecución o causantes de daños graves podrán ser, entre otros:
a) el Estado;
b) los partidos u organizaciones que controlen el Estado o una parte considerable de su territorio;
c) agentes no estatales, cuando los agentes mencionados en los puntos anteriores, incluidas las organizaciones internacionales, no puedan o no quieran proporcionar protección efectiva contra la persecución o los daños graves."
662909,1288139,618651,"1. Podrán proporcionar protección:
a) el Estado, o
b) los partidos u organizaciones, incluidas las organizaciones internacionales, que controlen el Estado o una parte considerable de su territorio.",36,233,,Cuáles son las organizaciones que brindan protección,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A14.txt,"Artículo 14. Agentes de protección.
1. Podrán proporcionar protección:
a) el Estado, o
b) los partidos u organizaciones, incluidas las organizaciones internacionales, que controlen el Estado o una parte considerable de su territorio.
2. En general, se entenderá que existe protección cuando los agentes mencionados en el apartado primero adopten medidas razonables y efectivas para impedir la persecución o el padecimiento de daños graves, tales como el establecimiento de un sistema jurídico eficaz para la investigación, el procesa"
662910,1288139,618652,"1. Podrán proporcionar protección:
a) el Estado, o
b) los partidos u organizaciones, incluidas las organizaciones internacionales, que controlen el Estado o una parte considerable de su territorio.",36,233,,Qué organizaciones dan protección,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A14.txt,"Artículo 14. Agentes de protección.
1. Podrán proporcionar protección:
a) el Estado, o
b) los partidos u organizaciones, incluidas las organizaciones internacionales, que controlen el Estado o una parte considerable de su territorio.
2. En general, se entenderá que existe protección cuando los agentes mencionados en el apartado primero adopten medidas razonables y efectivas para impedir la persecución o el padecimiento de daños graves, tales como el establecimiento de un sistema jurídico eficaz para la investigación, el procesa"
662911,1288139,618653,"1. Podrán proporcionar protección:
a) el Estado, o
b) los partidos u organizaciones, incluidas las organizaciones internacionales, que controlen el Estado o una parte considerable de su territorio.",36,233,,A qué entidades puedo solicitar protección,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A14.txt,"Artículo 14. Agentes de protección.
1. Podrán proporcionar protección:
a) el Estado, o
b) los partidos u organizaciones, incluidas las organizaciones internacionales, que controlen el Estado o una parte considerable de su territorio.
2. En general, se entenderá que existe protección cuando los agentes mencionados en el apartado primero adopten medidas razonables y efectivas para impedir la persecución o el padecimiento de daños graves, tales como el establecimiento de un sistema jurídico eficaz para la investigación, el procesa"
662988,1288145,618724,La no admisión a trámite conllevará los mismos efectos que la denegación de la solicitud.,4002,4091,,¿Qué supone la no admisión a trámite?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A20.txt,"de la solicitud. El transcurso de dicho plazo sin que se haya notificado la resolución a la persona interesada determinará la admisión a trámite de la solicitud y su permanencia provisional en territorio español, sin perjuicio de lo que pueda acordarse en la resolución definitiva del procedimiento. La no admisión a trámite conllevará los mismos efectos que la denegación de la solicitud.
3. La constatación, con posterioridad a la admisión a trámite de la solicitud de protección internacional, de alguna de las circunstancias que hubiesen justificado su no admisión será causa de denegación de aquélla."
662989,1288145,618725,"El Ministro del Interior, a propuesta de la Oficina de Asilo y Refugio, podrá, mediante resolución motivada, no admitir a trámite las solicitudes",86,231,,¿Puede no admitirse a trámite mi petición?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A20.txt,"Artículo 20. No admisión de solicitudes presentadas dentro del territorio español.
1. El Ministro del Interior, a propuesta de la Oficina de Asilo y Refugio, podrá, mediante resolución motivada, no admitir a trámite las solicitudes cuando concurra alguna de las circunstancias siguientes:
– Por falta de competencia para el examen de las solicitudes:
a) cuando no corresponda a España su examen con arreglo al Reglamento (CE) 343/2003, del Consejo, de 18 de febrero, por el que se establecen los criterios y mecanismos de determina"
663009,1288152,618749,"el concepto de religión comprenderá, en particular, la profesión de creencias teístas, no teístas y ateas, la participación o la abstención de hacerlo, en cultos formales en privado o en público, ya sea individualmente o en comunidad, así como otros actos o expresiones que comporten una opinión de carácter religioso, o formas de conducta personal o comunitaria basadas en cualquier creencia religiosa u ordenadas por ésta;",246,670,,¿Qué entendemos por religión?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A07.txt,"Artículo 7. Motivos de persecución.
1. Al valorar los motivos de persecución se tendrán en cuenta los siguientes elementos:
a) el concepto de raza comprenderá, en particular, el color, el origen o la pertenencia a un determinado grupo étnico;
b) el concepto de religión comprenderá, en particular, la profesión de creencias teístas, no teístas y ateas, la participación o la abstención de hacerlo, en cultos formales en privado o en público, ya sea individualmente o en comunidad, así como otros actos o expresiones que comporten una opinión de carácter religioso, o formas de conducta personal o comunitaria basadas en cualquier creencia religiosa u ordenadas por ésta;
c) el concepto de nacionalidad no se limitará a poseer o no la ciudadanía, sino que comprenderá, en particular, la pertenencia a un grupo determinado por su identidad cultural, étnica o lingüística, sus orígenes geográficos o políticos comunes o su relación con la población de otro Estado;
d) el co"
663010,1288152,618750,"el concepto de nacionalidad no se limitará a poseer o no la ciudadanía, sino que comprenderá, en particular, la pertenencia a un grupo determinado por su identidad cultural, étnica o lingüística, sus orígenes geográficos o políticos comunes o su relación con la población de otro Estado;",674,961,,¿Qué es nacionalidad?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A07.txt," abstención de hacerlo, en cultos formales en privado o en público, ya sea individualmente o en comunidad, así como otros actos o expresiones que comporten una opinión de carácter religioso, o formas de conducta personal o comunitaria basadas en cualquier creencia religiosa u ordenadas por ésta;
c) el concepto de nacionalidad no se limitará a poseer o no la ciudadanía, sino que comprenderá, en particular, la pertenencia a un grupo determinado por su identidad cultural, étnica o lingüística, sus orígenes geográficos o políticos comunes o su relación con la población de otro Estado;
d) el concepto de opiniones políticas comprenderá, en particular, la profesión de opiniones, ideas o creencias sobre un asunto relacionado con los agentes potenciales de persecución y con sus políticas o métodos, independientemente de que el solicitante haya o no obrado de acuerdo con tales opinion"
663011,1288152,618752," el concepto de opiniones políticas comprenderá, en particular, la profesión de opiniones, ideas o creencias sobre un asunto relacionado con los agentes potenciales de persecución y con sus políticas o métodos, independientemente de que el solicitante haya o no obrado de acuerdo con tales opiniones, ideas o creencias;",964,1283,,¿Qué se entiende por opiniones políticas?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A07.txt," ésta;
c) el concepto de nacionalidad no se limitará a poseer o no la ciudadanía, sino que comprenderá, en particular, la pertenencia a un grupo determinado por su identidad cultural, étnica o lingüística, sus orígenes geográficos o políticos comunes o su relación con la población de otro Estado;
d) el concepto de opiniones políticas comprenderá, en particular, la profesión de opiniones, ideas o creencias sobre un asunto relacionado con los agentes potenciales de persecución y con sus políticas o métodos, independientemente de que el solicitante haya o no obrado de acuerdo con tales opiniones, ideas o creencias;
e) se considerará que un grupo constituye un grupo social determinado, si, en particular:
- las personas integrantes de dicho grupo comparten una característica innata o unos antecedentes comunes que no pueden cambiarse, o bien comparten una característica o creencia que resulta tan fundamental par"
663012,1288152,618754,"se considerará que un grupo constituye un grupo social determinado, si, en particular:
- las personas integrantes de dicho grupo comparten una característica innata o unos antecedentes comunes que no pueden cambiarse, o bien comparten una característica o creencia que resulta tan fundamental para su identidad o conciencia que no se les puede exigir que renuncien a ella, y
- dicho grupo posee una identidad diferenciada en el país de que se trate por ser percibido como diferente por la sociedad que lo rodea o por el agente o agentes perseguidores.
En función de las circunstancias imperantes en el país de origen, se incluye en el concepto de grupo social determinado un grupo basado en una característica común de orientación sexual o identidad sexual, y, o, edad, sin que estos aspectos por sí solos puedan dar lugar a la aplicación del presente artículo.",1287,2148,,¿Qué se considera como grupo social?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A07.txt,"es políticas comprenderá, en particular, la profesión de opiniones, ideas o creencias sobre un asunto relacionado con los agentes potenciales de persecución y con sus políticas o métodos, independientemente de que el solicitante haya o no obrado de acuerdo con tales opiniones, ideas o creencias;
e) se considerará que un grupo constituye un grupo social determinado, si, en particular:
- las personas integrantes de dicho grupo comparten una característica innata o unos antecedentes comunes que no pueden cambiarse, o bien comparten una característica o creencia que resulta tan fundamental para su identidad o conciencia que no se les puede exigir que renuncien a ella, y
- dicho grupo posee una identidad diferenciada en el país de que se trate por ser percibido como diferente por la sociedad que lo rodea o por el agente o agentes perseguidores.
En función de las circunstancias imperantes en el país de origen, se incluye en el concepto de grupo social determinado un grupo basado en una característica común de orientación sexual o identidad sexual, y, o, edad, sin que estos aspectos por sí solos puedan dar lugar a la aplicación del presente artículo. En ningún caso podrá entenderse como orientación sexual, la realización de conductas tipificadas como delito en el ordenamiento jurídico español.
Asimismo, en función de las circunstancias imperantes en el país de origen, se incluye a las personas que huyen de sus países de origen debido a fundados"
663013,1288152,618757,sin que estos aspectos por sí solos puedan dar lugar a la aplicación del presente artículo.,2513,2604,,¿Puedo solicitar protección como refugiado por mi orientación sexual?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A07.txt,"ización de conductas tipificadas como delito en el ordenamiento jurídico español.
Asimismo, en función de las circunstancias imperantes en el país de origen, se incluye a las personas que huyen de sus países de origen debido a fundados temores de sufrir persecución por motivos de género y, o, edad, sin que estos aspectos por sí solos puedan dar lugar a la aplicación del presente artículo.
2. En la valoración acerca de si la persona solicitante tiene fundados temores a ser perseguida será indiferente el hecho de que posea realmente la característica racial, religiosa, nacional, social o política que suscita la persecución, a condición de que el agente de persecución se la atribuya."
663015,1288152,618759,"En la valoración acerca de si la persona solicitante tiene fundados temores a ser perseguida será indiferente el hecho de que posea realmente la característica racial, religiosa, nacional, social o política que suscita la persecución, a condición de que el agente de persecución se la atribuya.",2608,2902,,¿Debe haber un problema racial para que se me considere refugiado?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A07.txt,"función de las circunstancias imperantes en el país de origen, se incluye a las personas que huyen de sus países de origen debido a fundados temores de sufrir persecución por motivos de género y, o, edad, sin que estos aspectos por sí solos puedan dar lugar a la aplicación del presente artículo.
2. En la valoración acerca de si la persona solicitante tiene fundados temores a ser perseguida será indiferente el hecho de que posea realmente la característica racial, religiosa, nacional, social o política que suscita la persecución, a condición de que el agente de persecución se la atribuya."
663016,1288152,618760,"En la valoración acerca de si la persona solicitante tiene fundados temores a ser perseguida será indiferente el hecho de que posea realmente la característica racial, religiosa, nacional, social o política que suscita la persecución, a condición de que el agente de persecución se la atribuya.",2608,2902,,¿Debe haber una situación de conflicto en religión para que sea considerado refugiado?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A07.txt,"función de las circunstancias imperantes en el país de origen, se incluye a las personas que huyen de sus países de origen debido a fundados temores de sufrir persecución por motivos de género y, o, edad, sin que estos aspectos por sí solos puedan dar lugar a la aplicación del presente artículo.
2. En la valoración acerca de si la persona solicitante tiene fundados temores a ser perseguida será indiferente el hecho de que posea realmente la característica racial, religiosa, nacional, social o política que suscita la persecución, a condición de que el agente de persecución se la atribuya."
663017,1288153,618761,"1. Quedarán excluidas de la condición de refugiados:
a) las personas que estén comprendidas en el ámbito de aplicación de la sección D del artículo 1 de la Convención de Ginebra en lo relativo a la protección o asistencia de un órgano u organismo de las Naciones Unidas distinto del Alto Comisionado de las Naciones Unidas para los Refugiados. Cuando esta protección o asistencia haya cesado por cualquier motivo, sin que la suerte de tales personas se haya solucionado definitivamente con arreglo a las Resoluciones aprobadas sobre el particular por la Asamblea General de las Naciones Unidas, aquéllas tendrán, «ipso facto», derecho a los beneficios del asilo regulado en la presente Ley;
b) las personas a quienes las autoridades competentes del país donde hayan fijado su residencia les hayan reconocido los derechos y obligaciones que son inherentes a la posesión de la nacionalidad de tal país, o derechos y obligaciones equivalentes a ellos.
2. También quedarán excluidas las personas extranjeras sobre las que existan motivos fundados para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de refugio antes de ser admitidas como refugiadas, es decir, antes de la expedición de una autorización de residencia basada en el reconocimiento de la condición de refugiado, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas.",33,2269,,¿Por qué motivo puedo quedar excluido de la condición de refugiado?,ChatbotRefugiados_BOE_data_BOE2009_Test CSV_Bloc Notas_UTF8_A08.txt,"Artículo 8. Causas de exclusión.
1. Quedarán excluidas de la condición de refugiados:
a) las personas que estén comprendidas en el ámbito de aplicación de la sección D del artículo 1 de la Convención de Ginebra en lo relativo a la protección o asistencia de un órgano u organismo de las Naciones Unidas distinto del Alto Comisionado de las Naciones Unidas para los Refugiados. Cuando esta protección o asistencia haya cesado por cualquier motivo, sin que la suerte de tales personas se haya solucionado definitivamente con arreglo a las Resoluciones aprobadas sobre el particular por la Asamblea General de las Naciones Unidas, aquéllas tendrán, «ipso facto», derecho a los beneficios del asilo regulado en la presente Ley;
b) las personas a quienes las autoridades competentes del país donde hayan fijado su residencia les hayan reconocido los derechos y obligaciones que son inherentes a la posesión de la nacionalidad de tal país, o derechos y obligaciones equivalentes a ellos.
2. También quedarán excluidas las personas extranjeras sobre las que existan motivos fundados para considerar que:
a) han cometido un delito contra la paz, un delito de guerra o un delito contra la humanidad, de los definidos en los instrumentos internacionales que establecen disposiciones relativas a tales delitos;
b) han cometido fuera del país de refugio antes de ser admitidas como refugiadas, es decir, antes de la expedición de una autorización de residencia basada en el reconocimiento de la condición de refugiado, un delito grave, entendiéndose por tal los que lo sean conforme al Código Penal español y que afecten a la vida, la libertad, la indemnidad o la libertad sexual, la integridad de las personas o el patrimonio, siempre que fuesen realizados con fuerza en las cosas, o violencia o intimidación en las personas, así como en los casos de la delincuencia organizada, debiendo entenderse incluida, en todo caso, en el término delincuencia organizada la recogida en el apartado cuarto del artículo 282 bis de la Ley de Enjuiciamiento Criminal, en relación con los delitos enumerados;
c) son culpables de actos contrarios a las finalidades y a los principios de las Naciones Unidas establecidos en el Preámbulo y en los artículos 1 y 2 de la Carta de las Naciones Unidas.
3. El apartado segundo se aplicará a las personas que inciten a la comisión de los delitos o actos mencionados en él, o bien participen en su comisión."
